Date,CHINA ALL SHARES MOMENTUM
2009-05-21,1184.3432214623153
2009-05-22,1161.5398589662107
2009-05-25,1167.9475881664089
2009-05-26,1165.005492715143
2009-05-27,1207.171361957286
2009-05-28,1206.09968020083
2009-05-29,1211.5149027776297
2009-06-01,1258.2832066631897
2009-06-02,1221.9888768211752
2009-06-03,1255.3441224540752
2009-06-04,1234.433697342759
2009-06-05,1257.9680484850949
2009-06-08,1260.2315129012625
2009-06-09,1224.9391832477945
2009-06-10,1252.003319078247
2009-06-11,1245.3949387358018
2009-06-12,1249.9978510334565
2009-06-15,1242.1848505633666
2009-06-16,1214.9694584597353
2009-06-17,1238.7702847330822
2009-06-18,1220.8070655726922
2009-06-19,1234.467527954721
2009-06-22,1250.0715007719466
2009-06-23,1209.0285631315212
2009-06-24,1255.802857495459
2009-06-25,1289.5449633165504
2009-06-26,1295.4397919901198
2009-06-29,1313.9210122824563
2009-06-30,1291.4791118468413
2009-07-01,1291.425057997306
2009-07-02,1314.0259068712196
2009-07-03,1328.824754573407
2009-07-06,1332.851118641659
2009-07-07,1303.626064084202
2009-07-08,1312.36342639909
2009-07-09,1322.0080850256968
2009-07-10,1321.8346163255085
2009-07-13,1297.9616809787963
2009-07-14,1336.4918878158655
2009-07-15,1349.6230932923315
2009-07-16,1351.331148684772
2009-07-17,1384.881381138989
2009-07-20,1411.1405161658802
2009-07-21,1396.324524155104
2009-07-22,1391.2362047240363
2009-07-23,1421.181953319527
2009-07-24,1440.825154590879
2009-07-27,1473.2568750539401
2009-07-28,1487.9491887459917
2009-07-29,1438.7145118971596
2009-07-30,1438.822262419972
2009-07-31,1471.120568014569
2009-08-03,1479.51324540264
2009-08-04,1476.7452070305367
2009-08-05,1447.6502086893254
2009-08-06,1430.9945293857963
2009-08-07,1391.4138239148863
2009-08-10,1413.7016395045234
2009-08-11,1438.8137608808493
2009-08-12,1387.862864581658
2009-08-13,1416.777683278323
2009-08-14,1410.728286322954
2009-08-17,1355.0259399532306
2009-08-18,1358.2949814974022
2009-08-19,1310.0259545103947
2009-08-20,1336.4603465595865
2009-08-21,1342.6843315500175
2009-08-24,1388.830369752696
2009-08-25,1371.4514874773959
2009-08-26,1379.8338762002381
2009-08-27,1348.250188688928
2009-08-28,1305.8627185956532
2009-08-31,1269.3240055277329
2009-09-01,1288.2250281167192
2009-09-02,1279.46030283873
2009-09-03,1338.3682609699908
2009-09-04,1384.8195651417593
2009-09-07,1407.302601643797
2009-09-08,1407.7794319791697
2009-09-09,1400.6525270563986
2009-09-10,1404.1298660081181
2009-09-11,1409.730833946121
2009-09-14,1418.0455155302063
2009-09-15,1411.755374887026
2009-09-16,1411.159977352864
2009-09-17,1424.1867034981863
2009-09-18,1401.9738331820195
2009-09-21,1403.2201954745428
2009-09-22,1385.7061913256434
2009-09-23,1369.7988643560818
2009-09-24,1353.655404148757
2009-09-25,1352.581693131482
2009-09-28,1313.2697438297084
2009-09-29,1348.072687342642
2009-09-30,1345.2087543053299
2009-10-01,1350.335910564228
2009-10-02,1328.3125758636456
2009-10-05,1330.2271927132774
2009-10-06,1358.7081666696795
2009-10-07,1382.153560434968
2009-10-08,1384.6268753739676
2009-10-09,1408.5049730362068
2009-10-12,1399.1745924114243
2009-10-13,1408.2911835648422
2009-10-14,1426.286754605042
2009-10-15,1436.6806159031566
2009-10-16,1440.4924390845247
2009-10-19,1485.786973954175
2009-10-20,1496.9821711871975
2009-10-21,1498.4576072325854
2009-10-22,1499.9984116175312
2009-10-23,1521.337150379678
2009-10-26,1528.5757065605853
2009-10-27,1509.4520549604717
2009-10-28,1492.3388865730954
2009-10-29,1436.9188930586367
2009-10-30,1466.2891273152495
2009-11-02,1485.309075225063
2009-11-03,1478.3091402740424
2009-11-04,1486.082123541994
2009-11-05,1474.9251715851983
2009-11-06,1495.717917044723
2009-11-09,1501.0163111878855
2009-11-10,1514.534759968788
2009-11-11,1520.4254828883354
2009-11-12,1534.6660089723355
2009-11-13,1543.2984203882054
2009-11-16,1557.8800354269636
2009-11-17,1569.0501469216993
2009-11-18,1546.0004209422016
2009-11-19,1543.567631754444
2009-11-20,1540.8333712525184
2009-11-23,1539.0196722624858
2009-11-24,1520.7837294089422
2009-11-25,1530.5902954481126
2009-11-26,1517.41263495121
2009-11-27,1462.9143249108706
2009-11-30,1521.1242324496868
2009-12-01,1543.220111805725
2009-12-02,1560.6959541513977
2009-12-03,1567.1815683445209
2009-12-04,1586.9815529557804
2009-12-07,1588.2591833919614
2009-12-08,1602.009445360387
2009-12-09,1579.047531061213
2009-12-10,1567.1923119395885
2009-12-11,1590.2006707199073
2009-12-14,1598.523786622815
2009-12-15,1609.7599174065676
2009-12-16,1580.5982065176904
2009-12-17,1569.1546515221353
2009-12-18,1531.981319735757
2009-12-21,1527.2352278347282
2009-12-22,1538.9475805300485
2009-12-23,1553.6492104395152
2009-12-24,1583.5330247250788
2009-12-25,1581.455290951158
2009-12-28,1591.1310931493242
2009-12-29,1588.714611644914
2009-12-30,1600.687949575637
2009-12-31,1613.5322719940602
2010-01-01,1613.5322719940602
2010-01-04,1623.006068581271
2010-01-05,1662.0001996036342
2010-01-06,1657.1794609825674
2010-01-07,1634.5298808599723
2010-01-08,1627.563735112859
2010-01-11,1605.5842138717665
2010-01-12,1612.803005428683
2010-01-13,1577.5232614163415
2010-01-14,1595.9485920951558
2010-01-15,1614.2764800565126
2010-01-18,1596.335728361195
2010-01-19,1620.564386109222
2010-01-20,1614.1035983027832
2010-01-21,1573.1222850447054
2010-01-22,1539.4257826366497
2010-01-25,1523.1202296200188
2010-01-26,1467.0691594062307
2010-01-27,1453.5069924138825
2010-01-28,1485.7958517905736
2010-01-29,1481.1693463308857
2010-02-01,1470.5637755010812
2010-02-02,1480.2369037777494
2010-02-03,1530.9229225720449
2010-02-04,1521.7896091828243
2010-02-05,1468.5809844623698
2010-02-08,1445.4274567548862
2010-02-09,1442.6937889925496
2010-02-10,1484.7583363694966
2010-02-11,1529.0950715068477
2010-02-12,1539.331685881393
2010-02-15,1540.809126735523
2010-02-16,1529.010899540648
2010-02-17,1546.7856337611402
2010-02-18,1541.655763990576
2010-02-19,1525.92991704062
2010-02-22,1537.5385545703257
2010-02-23,1556.0424379199521
2010-02-24,1560.0193405113496
2010-02-25,1562.3216433810603
2010-02-26,1564.5131581286769
2010-03-01,1611.733439556183
2010-03-02,1602.4504857282288
2010-03-03,1592.5045989738876
2010-03-04,1572.968347417102
2010-03-05,1594.2955696358385
2010-03-08,1623.164485927599
2010-03-09,1635.6185588695062
2010-03-10,1632.584625444529
2010-03-11,1638.9394680875232
2010-03-12,1612.7659368835755
2010-03-15,1608.421848902241
2010-03-16,1599.9669197495718
2010-03-17,1635.2707407608918
2010-03-18,1655.7991128868869
2010-03-19,1673.618816498669
2010-03-22,1655.5705120552732
2010-03-23,1639.0336418084898
2010-03-24,1663.1945267241788
2010-03-25,1658.359033308511
2010-03-26,1672.3656636760109
2010-03-29,1695.8318915099132
2010-03-30,1706.2305433912509
2010-03-31,1672.9936426210759
2010-04-01,1705.9780600099327
2010-04-02,1709.501621095935
2010-04-05,1713.6207831031859
2010-04-06,1731.4452310046686
2010-04-07,1771.7129891959682
2010-04-08,1749.006047974302
2010-04-09,1755.2853235085292
2010-04-12,1720.0801353753584
2010-04-13,1709.446288762818
2010-04-14,1697.9886352675205
2010-04-15,1702.354792566982
2010-04-16,1685.740784300275
2010-04-19,1646.201018779794
2010-04-20,1665.6034039257565
2010-04-21,1692.1578755306946
2010-04-22,1686.2447521781783
2010-04-23,1676.7603363557814
2010-04-26,1706.2786175527979
2010-04-27,1679.2910878114196
2010-04-28,1679.8858390829876
2010-04-29,1656.1537017504145
2010-04-30,1671.888618321054
2010-05-03,1668.9592451607602
2010-05-04,1683.6710305508896
2010-05-05,1662.2645150368814
2010-05-06,1616.7736426397244
2010-05-07,1602.576153770017
2010-05-10,1618.8198620261207
2010-05-11,1623.790072835642
2010-05-12,1609.142125554747
2010-05-13,1668.2753447947043
2010-05-14,1668.1798013369553
2010-05-17,1609.3438254500281
2010-05-18,1614.2081742841403
2010-05-19,1580.2013773740732
2010-05-20,1543.9391056136933
2010-05-21,1522.3592439569843
2010-05-24,1583.023607710095
2010-05-25,1531.6700628128954
2010-05-26,1579.554570933557
2010-05-27,1621.5697029817266
2010-05-28,1661.6056649508628
2010-05-31,1675.9237771504863
2010-06-01,1628.8525472758345
2010-06-02,1629.731803458882
2010-06-03,1659.5235218748414
2010-06-04,1688.0019486630895
2010-06-07,1656.9875920140196
2010-06-08,1656.0647735225791
2010-06-09,1640.091289506468
2010-06-10,1628.5481327838538
2010-06-11,1666.2920934594736
2010-06-14,1666.5444418518125
2010-06-15,1667.393040506559
2010-06-16,1666.325155954206
2010-06-17,1683.2957857308468
2010-06-18,1676.6403232509804
2010-06-21,1737.9742470327897
2010-06-22,1734.6878039528474
2010-06-23,1732.4570604376563
2010-06-24,1713.6679189148404
2010-06-25,1700.9941134810306
2010-06-28,1673.8337250774882
2010-06-29,1645.3189198920127
2010-06-30,1647.1007354285996
2010-07-01,1613.146279472587
2010-07-02,1558.327444550944
2010-07-05,1554.7763313368891
2010-07-06,1581.8457001043519
2010-07-07,1581.3337730674725
2010-07-08,1590.1396801308538
2010-07-09,1625.0337865112813
2010-07-12,1640.651485059032
2010-07-13,1625.6842288442601
2010-07-14,1627.939749161225
2010-07-15,1586.5616315496936
2010-07-16,1574.534599923961
2010-07-19,1571.7059719667016
2010-07-20,1611.5162234585848
2010-07-21,1641.5264448371124
2010-07-22,1631.0378947094046
2010-07-23,1657.374843744046
2010-07-26,1635.927844996955
2010-07-27,1641.297497963421
2010-07-28,1649.2427722547513
2010-07-29,1645.3689660526102
2010-07-30,1654.118831988972
2010-08-02,1671.8438267531533
2010-08-03,1671.959443429009
2010-08-04,1681.6069047943085
2010-08-05,1684.7360191768016
2010-08-06,1660.7271436803712
2010-08-09,1672.420494439426
2010-08-10,1672.0130337152996
2010-08-11,1684.3665610184025
2010-08-12,1670.3951126774884
2010-08-13,1700.5104107227414
2010-08-16,1693.9848297672982
2010-08-17,1692.3346665158715
2010-08-18,1692.1462098002262
2010-08-19,1692.5107321622222
2010-08-20,1700.6920344213565
2010-08-23,1691.3335177230226
2010-08-24,1685.233003081097
2010-08-25,1682.4278966844856
2010-08-26,1666.720285849886
2010-08-27,1663.4309224168685
2010-08-30,1691.9554027598765
2010-08-31,1685.4912865406652
2010-09-01,1683.914326771261
2010-09-02,1708.9042197317824
2010-09-03,1720.9780834299559
2010-09-06,1751.2598878543488
2010-09-07,1771.0939862100724
2010-09-08,1752.8043398809482
2010-09-09,1761.102105399415
2010-09-10,1767.3157932070642
2010-09-13,1777.859896266777
2010-09-14,1773.5499867521642
2010-09-15,1762.933531102482
2010-09-16,1743.5588596330804
2010-09-17,1781.94454143518
2010-09-20,1784.1670302950474
2010-09-21,1790.5082709046512
2010-09-22,1757.23533002999
2010-09-23,1767.3842215941306
2010-09-24,1749.3715549470055
2010-09-27,1784.3398630227714
2010-09-28,1765.5147533326367
2010-09-29,1780.8337982034168
2010-09-30,1793.42118115018
2010-10-01,1782.046432984192
2010-10-04,1812.803597465202
2010-10-05,1776.48603677249
2010-10-06,1774.2368499814932
2010-10-07,1759.510637517912
2010-10-08,1780.7193113637502
2010-10-11,1790.079239873696
2010-10-12,1800.2763565485695
2010-10-13,1816.0410735503463
2010-10-14,1807.1006457362682
2010-10-15,1814.5256393955542
2010-10-18,1796.8508153840746
2010-10-19,1843.3244907009403
2010-10-20,1806.6204426180966
2010-10-21,1828.2053290553702
2010-10-22,1831.1141680128505
2010-10-25,1861.2511241920697
2010-10-26,1871.1334295020456
2010-10-27,1833.6613176200804
2010-10-28,1805.062082482999
2010-10-29,1820.178165763723
2010-11-01,1868.4383910540262
2010-11-02,1845.0150665125957
2010-11-03,1861.8830708135376
2010-11-04,1838.1069741194092
2010-11-05,1889.7368509669748
2010-11-08,1916.5437010009298
2010-11-09,1917.1187462796504
2010-11-10,1929.038599941694
2010-11-11,1938.0876027424924
2010-11-12,1871.7997578225516
2010-11-15,1872.9734207859415
2010-11-16,1843.3382851766141
2010-11-17,1780.1062366268343
2010-11-18,1815.5793168597406
2010-11-19,1825.2964478667238
2010-11-22,1839.570210853998
2010-11-23,1825.9447886894006
2010-11-24,1836.1858956048977
2010-11-25,1857.7586847136597
2010-11-26,1872.3835394558992
2010-11-29,1900.4108300770922
2010-11-30,1897.8082733536942
2010-12-01,1879.891283278677
2010-12-02,1878.8476438292214
2010-12-03,1840.9138930575205
2010-12-06,1833.7904881968211
2010-12-07,1837.2511964522582
2010-12-08,1838.1618551973684
2010-12-09,1822.0049645857891
2010-12-10,1819.5996913653732
2010-12-13,1820.7227269100879
2010-12-14,1827.884134414598
2010-12-15,1818.9523527591214
2010-12-16,1815.9709895207113
2010-12-17,1821.691666847044
2010-12-20,1786.6869509351327
2010-12-21,1795.4645830142213
2010-12-22,1805.3564216384846
2010-12-23,1791.1734911904216
2010-12-24,1759.815112946025
2010-12-27,1738.3054678880821
2010-12-28,1714.0305184108727
2010-12-29,1735.4657356531898
2010-12-30,1736.5011277706997
2010-12-31,1746.4641785072668
2011-01-03,1762.2698026930111
2011-01-04,1786.4491270631393
2011-01-05,1809.2478517089085
2011-01-06,1819.5183715262758
2011-01-07,1812.815156481619
2011-01-10,1783.8409837363392
2011-01-11,1785.75040011986
2011-01-12,1777.285215901029
2011-01-13,1748.8011810105716
2011-01-14,1737.1930226140512
2011-01-17,1701.3355058898908
2011-01-18,1690.763608124734
2011-01-19,1706.1713175061311
2011-01-20,1673.0812299836352
2011-01-21,1641.429381013776
2011-01-24,1608.5747480713767
2011-01-25,1601.2657604895492
2011-01-26,1619.1314125269591
2011-01-27,1636.0123451071781
2011-01-28,1649.9414369009398
2011-01-31,1653.4809592485278
2011-02-01,1640.0884419195802
2011-02-02,1650.1649852590022
2011-02-03,1671.8479238655787
2011-02-04,1681.2223297371952
2011-02-07,1672.737103348085
2011-02-08,1647.3913003734237
2011-02-09,1603.957578598267
2011-02-10,1614.0284750979235
2011-02-11,1641.1278541710678
2011-02-14,1704.261896204174
2011-02-15,1696.3321978098709
2011-02-16,1711.1826951342205
2011-02-17,1709.4649360665585
2011-02-18,1703.1173660424097
2011-02-21,1707.1700938985657
2011-02-22,1653.6059123937048
2011-02-23,1634.9531123070628
2011-02-24,1614.0100700900127
2011-02-25,1625.436012782218
2011-02-28,1655.7867581994306
2011-03-01,1671.2169055519348
2011-03-02,1661.7202719807997
2011-03-03,1648.0615215361695
2011-03-04,1664.9007193327295
2011-03-07,1665.8345922162564
2011-03-08,1686.5733704608172
2011-03-09,1690.0291909964037
2011-03-10,1688.0143656699145
2011-03-11,1663.5826151004953
2011-03-14,1652.469291704586
2011-03-15,1615.9664962683185
2011-03-16,1633.170545714563
2011-03-17,1586.925812755777
2011-03-18,1589.665243832257
2011-03-21,1606.4155063517974
2011-03-22,1614.7033065027047
2011-03-23,1632.9792880168548
2011-03-24,1623.6210259318061
2011-03-25,1633.280202379283
2011-03-28,1625.5472940796658
2011-03-29,1617.7059211830438
2011-03-30,1636.801203108032
2011-03-31,1632.555972447451
2011-04-01,1643.293129027546
2011-04-04,1646.8912338016594
2011-04-05,1650.337168169285
2011-04-06,1641.1176245940947
2011-04-07,1653.2629980050854
2011-04-08,1661.3510370957563
2011-04-11,1668.5146837662974
2011-04-12,1656.5415708935666
2011-04-13,1672.8053514336798
2011-04-14,1672.1698937743727
2011-04-15,1679.780790019994
2011-04-18,1705.9965512495003
2011-04-19,1677.4923532287064
2011-04-20,1669.8789564895449
2011-04-21,1682.5131557151392
2011-04-22,1687.6198773975616
2011-04-25,1679.515956534307
2011-04-26,1654.7813562544638
2011-04-27,1637.822057634443
2011-04-28,1586.5109877281934
2011-04-29,1594.4345975975805
2011-05-02,1588.709011850441
2011-05-03,1586.1940980045913
2011-05-04,1557.1349227771918
2011-05-05,1581.0160058264664
2011-05-06,1602.3832629037117
2011-05-09,1645.1609318280125
2011-05-10,1637.0017490550429
2011-05-11,1652.9054753186297
2011-05-12,1639.3012433662172
2011-05-13,1651.9133924269197
2011-05-16,1634.9233568993482
2011-05-17,1649.5598416973094
2011-05-18,1654.8034624573897
2011-05-19,1651.9534372300534
2011-05-20,1661.1344835817367
2011-05-23,1629.566692295548
2011-05-24,1625.193332086101
2011-05-25,1622.4019301992014
2011-05-26,1620.7667301438903
2011-05-27,1594.0857531372512
2011-05-30,1597.6923028957906
2011-05-31,1612.441712087077
2011-06-01,1606.0313946716492
2011-06-02,1582.5986347964
2011-06-03,1563.870928181846
2011-06-06,1559.7691079445697
2011-06-07,1552.5226773716408
2011-06-08,1547.8082312945694
2011-06-09,1528.3690224196566
2011-06-10,1523.8723466637812
2011-06-13,1523.8122578472987
2011-06-14,1529.8443368220708
2011-06-15,1540.996745334925
2011-06-16,1531.8609110413079
2011-06-17,1493.0746511315497
2011-06-20,1489.0246122963524
2011-06-21,1516.2106080350848
2011-06-22,1526.7636104217981
2011-06-23,1565.497903542389
2011-06-24,1593.4184566895449
2011-06-27,1587.9275630544928
2011-06-28,1582.464251906017
2011-06-29,1578.4201313123017
2011-06-30,1585.6387121682965
2011-07-01,1589.0944865361907
2011-07-04,1628.348015349859
2011-07-05,1636.9043739605538
2011-07-06,1645.4274944163412
2011-07-07,1642.685649329709
2011-07-08,1663.2300868297511
2011-07-11,1683.5257412109236
2011-07-12,1623.5454486485726
2011-07-13,1643.930559101156
2011-07-14,1660.101853003577
2011-07-15,1664.9406642719123
2011-07-18,1663.4002816013654
2011-07-19,1637.1093092001067
2011-07-20,1640.5299436965709
2011-07-21,1603.0353914341208
2011-07-22,1631.8157962882428
2011-07-25,1610.1828503457875
2011-07-26,1611.2796388455718
2011-07-27,1632.0056671797493
2011-07-28,1634.06289036409
2011-07-29,1603.7728227603907
2011-08-01,1645.849312840222
2011-08-02,1624.1269569877727
2011-08-03,1598.5664954826825
2011-08-04,1606.9545460652932
2011-08-05,1543.0235712469203
2011-08-08,1497.3891949187137
2011-08-09,1453.020893699675
2011-08-10,1485.110360546909
2011-08-11,1462.8104137605847
2011-08-12,1469.6407406621051
2011-08-15,1497.2886047034788
2011-08-16,1507.293986207439
2011-08-17,1491.4760837329384
2011-08-18,1468.8016845924465
2011-08-19,1402.743108812977
2011-08-22,1361.6040695373415
2011-08-23,1393.0389651930925
2011-08-24,1373.5790789482069
2011-08-25,1413.3239894538435
2011-08-26,1398.202161368788
2011-08-29,1397.950695858381
2011-08-30,1434.7405601322303
2011-08-31,1468.1690312926028
2011-09-01,1486.8012608054862
2011-09-02,1466.087651945678
2011-09-05,1416.695244848964
2011-09-06,1408.2502971765823
2011-09-07,1432.2802475470921
2011-09-08,1424.734749333122
2011-09-09,1448.5757786028603
2011-09-12,1396.8237195482463
2011-09-13,1382.9081594301326
2011-09-14,1372.9367707846488
2011-09-15,1361.397788723797
2011-09-16,1387.7836794301613
2011-09-19,1356.1099336198502
2011-09-20,1345.6710214913057
2011-09-21,1347.4745887470344
2011-09-22,1287.7545004118228
2011-09-23,1277.5211068317717
2011-09-26,1236.1522396002665
2011-09-27,1279.4342795391015
2011-09-28,1291.9776611879058
2011-09-29,1283.1110748265796
2011-09-30,1264.2883141875384
2011-10-03,1215.0743293558896
2011-10-04,1178.0494062479352
2011-10-05,1175.5398624759766
2011-10-06,1228.6920871557165
2011-10-07,1271.7842073522188
2011-10-10,1243.8221081467773
2011-10-11,1276.6900072644212
2011-10-12,1297.0845092351672
2011-10-13,1344.949832665683
2011-10-14,1298.0285284505535
2011-10-17,1347.9874312109848
2011-10-18,1281.9492417604956
2011-10-19,1270.5391281509358
2011-10-20,1242.6492401856653
2011-10-21,1224.5254826023443
2011-10-24,1278.6303160383147
2011-10-25,1304.6114260581824
2011-10-26,1338.7242290474228
2011-10-27,1369.845367195985
2011-10-28,1379.251014185916
2011-10-31,1387.6401074137632
2011-11-01,1380.4349695666874
2011-11-02,1398.0613650253038
2011-11-03,1386.5993757699778
2011-11-04,1414.382083698209
2011-11-07,1409.0343659250477
2011-11-08,1389.2728536372356
2011-11-09,1432.461899032259
2011-11-10,1369.7376885845672
2011-11-11,1364.4614267923935
2011-11-14,1407.1422793316292
2011-11-15,1405.9195478769823
2011-11-16,1379.01510160762
2011-11-17,1374.3627024673187
2011-11-18,1335.528178478999
2011-11-21,1316.3016164790752
2011-11-22,1320.3222807267987
2011-11-23,1304.8014257273828
2011-11-24,1320.8155701279654
2011-11-25,1305.142048681775
2011-11-28,1318.5634838002593
2011-11-29,1345.9783776767795
2011-11-30,1302.2296289674034
2011-12-01,1336.7673161547295
2011-12-02,1332.413923862566
2011-12-05,1320.7398843282517
2011-12-06,1318.3228019474277
2011-12-07,1320.9467229696104
2011-12-08,1323.948845843258
2011-12-09,1296.694605673291
2011-12-12,1306.9891055129324
2011-12-13,1304.4005332207712
2011-12-14,1310.5382930910116
2011-12-15,1285.886435781316
2011-12-16,1303.7806000413086
2011-12-19,1293.6383933706943
2011-12-20,1279.2836281894004
2011-12-21,1299.4259200848526
2011-12-22,1302.47428713198
2011-12-23,1318.6236305062866
2011-12-26,1309.524269410902
2011-12-27,1299.0471540053152
2011-12-28,1296.8858515897261
2011-12-29,1296.8509735799416
2011-12-30,1298.9918643647397
2012-01-02,1298.9918643647397
2012-01-03,1311.9370461475714
2012-01-04,1303.0601559929826
2012-01-05,1313.8268965494985
2012-01-06,1318.459517521888
2012-01-09,1339.6915541305912
2012-01-10,1352.720726881194
2012-01-11,1359.2932139481975
2012-01-12,1331.9001212504043
2012-01-13,1341.967443392123
2012-01-16,1307.3742706047838
2012-01-17,1340.7505369906967
2012-01-18,1316.2626636501464
2012-01-19,1323.3329184245608
2012-01-20,1323.9025035973148
2012-01-23,1311.083267821589
2012-01-24,1317.8379167248058
2012-01-25,1318.316217009416
2012-01-26,1306.136151796762
2012-01-27,1309.878863845236
2012-01-30,1284.8509168934704
2012-01-31,1309.5493833195592
2012-02-01,1296.753125195614
2012-02-02,1322.0666899748844
2012-02-03,1328.0770121900023
2012-02-06,1322.2492579886555
2012-02-07,1303.435018442294
2012-02-08,1330.130550493551
2012-02-09,1325.289883242407
2012-02-10,1332.9492236062968
2012-02-13,1334.2660737583142
2012-02-14,1337.3649216503916
2012-02-15,1360.517510153191
2012-02-16,1351.677835572293
2012-02-17,1345.7231112612808
2012-02-20,1327.0625293576904
2012-02-21,1335.3150017364896
2012-02-22,1348.1153217465207
2012-02-23,1334.828438277576
2012-02-24,1327.0251502889423
2012-02-27,1328.7283355959871
2012-02-28,1341.203208064753
2012-02-29,1353.5635053340839
2012-03-01,1344.318247740443
2012-03-02,1370.5441979072514
2012-03-05,1353.0186475743117
2012-03-06,1349.835869245171
2012-03-07,1350.3380080310415
2012-03-08,1358.6383811661187
2012-03-09,1388.4360302701373
2012-03-12,1381.9471478785263
2012-03-13,1395.3109038982386
2012-03-14,1398.1718566433428
2012-03-15,1392.5005510801175
2012-03-16,1388.263434154212
2012-03-19,1365.7046289094387
2012-03-20,1348.634040614705
2012-03-21,1348.4540561420617
2012-03-22,1352.4191603446857
2012-03-23,1337.2377826231073
2012-03-26,1336.742745408185
2012-03-27,1339.3290190277717
2012-03-28,1333.983162403262
2012-03-29,1325.9694684374263
2012-03-30,1325.6043124991243
2012-04-02,1326.0909443487476
2012-04-03,1333.3891535290102
2012-04-04,1355.8201918374893
2012-04-05,1366.3220164598272
2012-04-06,1370.427315704096
2012-04-09,1367.3651536644434
2012-04-10,1356.665951085733
2012-04-11,1345.9238533412306
2012-04-12,1355.8817286761357
2012-04-13,1377.2873448905789
2012-04-16,1380.7109417188192
2012-04-17,1366.3057517691914
2012-04-18,1381.591559133883
2012-04-19,1380.0822924310517
