Date,WORLD VOTING RIGHTS-ADJUSTED
2021-12-28,1655.2752921708313
2021-12-29,1650.2673502999792
2021-12-30,1649.3380583144947
2021-12-31,1641.3073308334103
2022-01-03,1658.576481385434
2022-01-04,1660.392625244118
2022-01-05,1635.155206237243
2022-01-06,1631.014515242534
2022-01-07,1620.2537839597821
2022-01-10,1618.907574541721
2022-01-11,1629.1988467993745
2022-01-12,1628.6000372564404
2022-01-13,1607.648244978329
2022-01-14,1606.8538590134547
2022-01-17,1612.6639659795244
2022-01-18,1595.574602423402
2022-01-19,1581.8017817459074
2022-01-20,1573.3210957064553
2022-01-21,1545.0553873665501
2022-01-24,1539.828250351669
2022-01-25,1529.8665673877524
2022-01-26,1531.2114242631214
2022-01-27,1536.265446667216
2022-01-28,1559.6994818083185
2022-01-31,1580.135524069004
2022-02-01,1587.9263987360757
2022-02-02,1594.2482725657092
2022-02-03,1550.1735592167813
2022-02-04,1551.1805273122343
2022-02-07,1550.7236019342042
2022-02-08,1563.9805726493814
2022-02-09,1586.0277714558872
2022-02-10,1561.9400712039958
2022-02-11,1547.2124755915659
2022-02-14,1545.8567303610025
2022-02-15,1560.878584049865
2022-02-16,1563.697232077073
2022-02-17,1538.3155945047536
2022-02-18,1529.5607198058008
2022-02-21,1526.427147823073
2022-02-22,1513.087875872609
2022-02-23,1493.947808847987
2022-02-24,1519.3347328874734
2022-02-25,1540.1714513615907
2022-02-28,1540.6077281948699
2022-03-01,1528.6447970631455
2022-03-02,1556.7822334135772
2022-03-03,1546.901076213644
2022-03-04,1543.32521347359
2022-03-07,1509.7328225673023
2022-03-08,1497.2312731331433
2022-03-09,1517.5556402342631
2022-03-10,1516.9515683575748
2022-03-11,1508.1399464978065
2022-03-14,1500.36731451129
2022-03-15,1522.0963975758568
2022-03-16,1555.301306827019
2022-03-17,1562.6293574739564
2022-03-18,1585.7254864736415
2022-03-21,1585.9637372940128
2022-03-22,1605.1534803501497
2022-03-23,1593.9022147634676
2022-03-24,1608.1580546431203
2022-03-25,1616.1706283805727
2022-03-28,1624.820663844107
2022-03-29,1630.4723496837053
2022-03-30,1615.4571623793395
2022-03-31,1598.758763572139
2022-04-01,1613.508620923109
2022-04-04,1631.2415051500318
2022-04-05,1623.4980358111245
2022-04-06,1607.664625740689
2022-04-07,1610.2663299926805
2022-04-08,1615.6067338238329
2022-04-11,1591.140600033237
2022-04-12,1588.4661599461238
2022-04-13,1605.5685104048584
2022-04-14,1603.404487554804
2022-04-15,1602.8476635892855
2022-04-18,1597.5311389196079
2022-04-19,1614.754966672051
2022-04-20,1610.2047278560462
2022-04-21,1596.4119746883923
2022-04-22,1564.9709926782873
2022-04-25,1571.4404552541655
2022-04-26,1544.3422633229648
2022-04-27,1562.8353038557593
2022-04-28,1592.0491094863971
2022-04-29,1550.6430329744499
2022-05-02,1554.2494030335465
2022-05-03,1560.1473253643362
2022-05-04,1588.4985892963014
2022-05-05,1548.160055634809
2022-05-06,1529.5945642995432
2022-05-09,1487.465118689248
2022-05-10,1488.245735155862
2022-05-11,1475.1170584667318
2022-05-12,1486.8807293997666
2022-05-13,1523.566910471091
2022-05-16,1518.9079070697546
2022-05-17,1529.3454816613555
2022-05-18,1487.9516313674483
2022-05-19,1469.7012402671733
2022-05-20,1476.6278429979886
2022-05-23,1487.5964521583405
2022-05-24,1469.788326197301
2022-05-25,1486.9943131180573
2022-05-26,1505.2493674105558
2022-05-27,1538.0700076623898
2022-05-30,1534.7378236472828
2022-05-31,1531.011924944087
2022-06-01,1526.5375939335931
2022-06-02,1542.387296151916
2022-06-03,1523.2119720999924
2022-06-06,1528.9847346398371
2022-06-07,1539.6358153760034
2022-06-08,1523.348946343243
2022-06-09,1501.7464658929728
2022-06-10,1474.4527642153766
2022-06-13,1435.9138424623748
2022-06-14,1426.8706102854487
2022-06-15,1443.5047524696338
2022-06-16,1395.7097105239204
2022-06-17,1397.238443245448
2022-06-20,1391.8382129168574
2022-06-21,1415.4034468116174
2022-06-22,1407.6874470117546
2022-06-23,1422.8212333156714
2022-06-24,1458.7041576964637
2022-06-27,1454.04325031637
2022-06-28,1445.050452781501
2022-06-29,1444.6578870364997
2022-06-30,1432.782526356728
2022-07-01,1449.410359225433
2022-07-04,1449.4772309826815
2022-07-05,1465.307680449743
2022-07-06,1476.3576823774201
2022-07-07,1502.9309912827785
2022-07-08,1503.5293702806234
2022-07-11,1499.8168154746904
2022-07-12,1494.1392732321651
2022-07-13,1480.1741129815093
2022-07-14,1483.6484792695642
2022-07-15,1498.960238396025
2022-07-18,1481.4967934839005
2022-07-19,1508.0784313514694
2022-07-20,1521.715391940992
2022-07-21,1536.5216689256124
2022-07-22,1525.5439184888041
2022-07-25,1528.0442305399315
2022-07-26,1526.2123021633654
2022-07-27,1556.3425136521669
2022-07-28,1571.6999050003694
2022-07-29,1587.0648127930929
2022-08-01,1577.1555153967397
2022-08-02,1575.890432953629
2022-08-03,1601.8190733768197
2022-08-04,1592.720041280556
2022-08-05,1594.8590872772243
2022-08-08,1590.4421674747903
2022-08-09,1581.367466184997
2022-08-10,1594.1314649195765
2022-08-11,1595.7031961526052
2022-08-12,1630.0878584612644
2022-08-15,1642.7577187491977
2022-08-16,1646.6682350085614
2022-08-17,1637.9321535057427
2022-08-18,1645.7525163304172
2022-08-19,1638.2519326596118
2022-08-22,1620.3811546231486
2022-08-23,1614.0184089787658
2022-08-24,1616.2021997713666
2022-08-25,1636.526991048666
2022-08-26,1588.332632406276
2022-08-29,1578.487913164326
2022-08-30,1563.69309533615
2022-08-31,1542.4942028844762
2022-09-01,1551.1645283338933
2022-09-02,1534.4689006627978
2022-09-05,1545.9780635553157
2022-09-06,1541.663830766655
2022-09-07,1551.7205754353245
2022-09-08,1564.0948736019488
2022-09-09,1577.6888192735573
2022-09-12,1585.3136412801534
2022-09-13,1546.0237427704717
2022-09-14,1547.9171241761037
2022-09-15,1533.1890633822197
2022-09-16,1514.9186063956781
2022-09-19,1524.2479285621712
2022-09-20,1512.1744457743148
2022-09-21,1507.7639537598695
2022-09-22,1501.3698503989065
2022-09-23,1487.0494754055708
2022-09-26,1477.3135948633021
2022-09-27,1478.7628936531364
2022-09-28,1497.7123573025412
2022-09-29,1455.9218128761695
2022-09-30,1438.103363694267
2022-10-03,1466.0047270928535
2022-10-04,1493.9343043228919
2022-10-05,1502.4904544976807
2022-10-06,1491.4975815959979
2022-10-07,1463.8289580062253
2022-10-10,1462.9261774225554
2022-10-11,1450.2379419728375
2022-10-12,1445.753122895461
2022-10-13,1470.9831163011486
2022-10-14,1444.2345333755993
2022-10-17,1467.5249217719634
2022-10-18,1478.3022568435279
2022-10-19,1476.8071727820866
2022-10-20,1462.943295749922
2022-10-21,1490.757210688636
2022-10-24,1496.1793282505607
2022-10-25,1510.7168832209077
2022-10-26,1498.260912326028
2022-10-27,1500.4176092812183
2022-10-28,1529.8188571854605
2022-10-31,1532.82379231768
2022-11-01,1534.2805907233221
2022-11-02,1506.6179346478411
2022-11-03,1505.3589590495417
2022-11-04,1507.9044639928052
2022-11-07,1507.6915199696396
2022-11-08,1510.4211760410094
2022-11-09,1489.3265575889186
2022-11-10,1539.959974134393
2022-11-11,1538.893593438459
2022-11-14,1527.1789455506605
2022-11-15,1535.47819261069
2022-11-16,1518.4811176860162
2022-11-17,1521.5858281918852
2022-11-18,1526.8812272852108
2022-11-21,1534.905413797732
2022-11-22,1548.846475517045
2022-11-23,1547.6790812030154
2022-11-24,1547.5928206308354
2022-11-25,1546.8849611541063
2022-11-28,1527.9236849149238
2022-11-29,1530.9765763320358
2022-11-30,1572.3149042699895
2022-12-01,1555.4070001322405
2022-12-02,1552.7225342770914
2022-12-05,1524.0611466334822
2022-12-06,1509.1403429999
2022-12-07,1505.2107706411532
2022-12-08,1508.2248923643479
2022-12-09,1504.6254433442225
2022-12-12,1519.2183754752868
2022-12-13,1519.8705513554708
2022-12-14,1513.0621717109877
2022-12-15,1475.018914264507
2022-12-16,1462.4710047144836
2022-12-19,1456.7940098659851
2022-12-20,1452.5005142570972
2022-12-21,1474.7525510349158
2022-12-22,1459.0872057987979
2022-12-23,1462.7461391375105
2022-12-26,1462.9185126081104
2022-12-27,1455.7388591529345
2022-12-28,1445.7420491409896
2022-12-29,1459.4651436781157
2022-12-30,1453.5319065366907
2023-01-02,1456.1389455967662
2023-01-03,1467.9253379967085
2023-01-04,1474.227139752681
2023-01-05,1469.6476581821146
2023-01-06,1489.2562514346075
2023-01-09,1477.3280780161683
2023-01-10,1483.721529435389
2023-01-11,1496.3016825200564
2023-01-12,1499.8038901503744
2023-01-13,1505.0807540101096
2023-01-16,1505.556206625666
2023-01-17,1509.3690656806064
2023-01-18,1492.467608159323
2023-01-19,1482.2852001602787
2023-01-20,1497.6644599427498
2023-01-23,1508.694333016753
2023-01-24,1508.5080829563572
2023-01-25,1505.7948185330279
2023-01-26,1523.554999670825
2023-01-27,1529.3759232067546
2023-01-30,1511.2279181277754
2023-01-31,1526.5023980998624
2023-02-01,1531.2615470949156
2023-02-02,1546.6551259267205
2023-02-03,1544.073756711279
2023-02-06,1547.531121192186
2023-02-07,1567.556098432658
2023-02-08,1554.286529720699
2023-02-09,1543.8695717570515
2023-02-10,1553.3277351656786
2023-02-13,1561.3334650198808
2023-02-14,1562.8646531300262
2023-02-15,1569.9220983685327
2023-02-16,1557.2074942732306
2023-02-17,1552.9177089272655
2023-02-20,1551.3430985051289
2023-02-21,1528.2866762729068
2023-02-22,1530.9130650700426
2023-02-23,1539.6860228886712
2023-02-24,1530.860915087978
2023-02-27,1530.6667092083167
2023-02-28,1525.8863804461876
2023-03-01,1511.973820612063
2023-03-02,1527.8445298430581
2023-03-03,1550.8638443713476
2023-03-06,1542.7501148143028
2023-03-07,1533.7436166988043
2023-03-08,1539.006829460183
2023-03-09,1518.4191530436533
2023-03-10,1483.2023133048058
2023-03-13,1468.8332036243082
2023-03-14,1486.422922984463
2023-03-15,1492.026807815792
2023-03-16,1501.779701946995
2023-03-17,1486.124535743093
2023-03-20,1488.2347111542877
2023-03-21,1499.0108758060667
2023-03-22,1482.4417300879893
2023-03-23,1474.5164074464974
2023-03-24,1489.7493277465967
2023-03-27,1493.2822164934175
2023-03-28,1487.8698499689779
2023-03-29,1507.2435961423319
2023-03-30,1508.3658606658478
2023-03-31,1532.009225225063
2023-04-03,1535.8013826250667
2023-04-04,1520.5665927910156
2023-04-05,1522.3020620092273
2023-04-06,1523.3872467882695
2023-04-07,1523.54686860563
2023-04-10,1533.3645734107731
2023-04-11,1529.0503914677256
2023-04-12,1519.3492516764425
2023-04-13,1527.5237949317939
2023-04-14,1530.714563508342
2023-04-17,1544.8454723521115
2023-04-18,1543.3603611469007
2023-04-19,1542.866681298038
2023-04-20,1534.2391197520733
2023-04-21,1535.018909512251
2023-04-24,1529.6843405883749
2023-04-25,1517.4354883612466
2023-04-26,1503.4238162026566
2023-04-27,1525.999924655701
2023-04-28,1533.2877056969267
2023-05-01,1540.159275856612
2023-05-02,1524.1036107813998
2023-05-03,1510.460421218977
2023-05-04,1508.997286014325
2023-05-05,1532.0093429656306
2023-05-08,1533.2420947510097
2023-05-09,1535.1485150546437
2023-05-10,1536.5814008793218
2023-05-11,1539.2114009452823
2023-05-12,1544.3991701853306
2023-05-15,1549.8314294856957
2023-05-16,1540.1740195118564
2023-05-17,1556.7628825493678
2023-05-18,1574.908662137921
2023-05-19,1574.1433679258307
2023-05-22,1573.6511049131334
2023-05-23,1561.2829435850679
2023-05-24,1547.9871824809388
2023-05-25,1557.3315563989208
2023-05-26,1577.7747832604748
2023-05-29,1578.7578750711743
2023-05-30,1573.814557077188
2023-05-31,1569.4064417330578
2023-06-01,1576.8835194731882
2023-06-02,1601.2664937459265
2023-06-05,1601.579345157879
2023-06-06,1608.4152259130528
2023-06-07,1600.7199170519298
2023-06-08,1600.5886990748268
2023-06-09,1604.8351304925802
2023-06-12,1617.3698508352177
2023-06-13,1622.4248680708363
2023-06-14,1620.2240543506932
2023-06-15,1626.2721352249425
2023-06-16,1622.1485069091866
2023-06-19,1618.5129843135112
2023-06-20,1613.3425764774702
2023-06-21,1599.718516999021
2023-06-22,1600.2329651517107
2023-06-23,1595.756060455922
2023-06-26,1588.6189663631633
2023-06-27,1596.8744044586929
2023-06-28,1605.6741754833693
2023-06-29,1613.2513264196903
2023-06-30,1628.2165783368878
2023-07-03,1631.8378482065393
2023-07-04,1632.3351844953816
2023-07-05,1629.8637114639716
2023-07-06,1611.274020900408
2023-07-07,1599.1551209989088
2023-07-10,1599.2289610476053
2023-07-11,1608.8837834426238
2023-07-12,1608.0396106699084
2023-07-13,1613.9187345491318
2023-07-14,1606.0028261120672
2023-07-17,1609.7493958260093
2023-07-18,1620.5461580855383
2023-07-19,1630.2715031761138
2023-07-20,1627.8730200028356
2023-07-21,1632.4541250889285
2023-07-24,1642.319661910223
2023-07-25,1651.9730949368663
2023-07-26,1647.4007539237045
2023-07-27,1652.2155076429735
2023-07-28,1657.440509065262
2023-07-31,1662.371919254046
2023-08-01,1660.6423666476182
2023-08-02,1642.9113375855575
2023-08-03,1636.5038834426891
2023-08-04,1621.1842070669268
2023-08-07,1632.7084535203785
2023-08-08,1632.0027325137098
2023-08-09,1620.8218485604418
2023-08-10,1620.7485289163192
2023-08-11,1621.5014425306858
2023-08-14,1633.6261222441276
2023-08-15,1613.0214130945503
2023-08-16,1605.6866124663877
2023-08-17,1595.4291814544981
2023-08-18,1596.0159889220083
2023-08-21,1601.2696800094866
2023-08-22,1606.2172675538268
2023-08-23,1621.8719631681654
2023-08-24,1606.1456883330386
2023-08-25,1619.8289363461731
2023-08-28,1627.6429561738398
2023-08-29,1645.4860658167954
2023-08-30,1639.5737081783461
2023-08-31,1647.9972466222928
2023-09-01,1657.0214754281637
2023-09-04,1660.8133107410272
2023-09-05,1663.1447584197147
2023-09-06,1653.237578060878
2023-09-07,1648.6757250021412
2023-09-08,1647.8941094093038
2023-09-11,1654.5527537126861
2023-09-12,1652.456335275982
2023-09-13,1648.9880874159842
2023-09-14,1674.930771200681
2023-09-15,1662.9941863407926
2023-09-18,1658.927200190146
2023-09-19,1653.9801209348393
2023-09-20,1641.8344314441806
2023-09-21,1623.477844949063
2023-09-22,1620.0442836291102
2023-09-25,1632.287423763882
2023-09-26,1611.5495090776305
2023-09-27,1619.8650458139052
2023-09-28,1620.9210681389739
2023-09-29,1615.799959111522
2023-10-02,1620.697725259991
2023-10-03,1602.0266672538912
2023-10-04,1605.0527446704903
2023-10-05,1602.807747359682
2023-10-06,1617.2808101556911
2023-10-09,1623.898904642348
2023-10-10,1632.3864018430095
2023-10-11,1634.108508503957
2023-10-12,1636.4596493975162
2023-10-13,1632.5057903149566
2023-10-16,1638.3097522629741
2023-10-17,1635.5383346608835
2023-10-18,1620.9046108236153
2023-10-19,1601.3503308085174
2023-10-20,1579.6172429828603
2023-10-23,1570.48204212722
2023-10-24,1583.2224094350856
2023-10-25,1571.2218368693084
2023-10-26,1560.8375341800702
2023-10-27,1550.604762886742
2023-10-30,1558.5128031113852
2023-10-31,1572.4333037596691
2023-11-01,1593.5405366712955
2023-11-02,1612.5398577980468
2023-11-03,1612.295984636581
2023-11-06,1613.9990511569997
2023-11-07,1621.1812445988473
2023-11-08,1618.1996843962527
2023-11-09,1612.4134950431044
2023-11-10,1631.5120011664617
2023-11-13,1630.8255982881187
2023-11-14,1641.2880395816521
2023-11-15,1643.7259184735335
2023-11-16,1640.9170266851763
2023-11-17,1646.3898894567221
2023-11-20,1649.20710490885
2023-11-21,1647.3665297556668
2023-11-22,1659.9777616877286
2023-11-23,1655.602661803279
2023-11-24,1655.0233702047558
2023-11-27,1652.2027693536922
2023-11-28,1647.3624044961994
2023-11-29,1649.308907430607
2023-11-30,1665.3933787461447
2023-12-01,1686.4560614805623
2023-12-04,1681.8994144196931
2023-12-05,1681.4861781587454
2023-12-06,1682.9107933402047
2023-12-07,1692.0853895050823
2023-12-08,1700.0465538819099
2023-12-11,1709.5361948364593
2023-12-12,1710.0056371961778
2023-12-13,1726.7786023516726
2023-12-14,1710.765816409879
2023-12-15,1721.6702673669047
2023-12-18,1723.6409573246021
2023-12-19,1724.1911660290366
2023-12-20,1708.4775375566537
2023-12-21,1718.3144617595776
2023-12-22,1719.2829019553556
2023-12-25,1719.4187380642643
2023-12-26,1722.8810081193312
2023-12-27,1718.190088714518
2023-12-28,1719.587290751494
2023-12-29,1724.3816633270749
2024-01-01,1724.4238208171594
2024-01-02,1728.3787455190252
2024-01-03,1717.8015827920867
2024-01-04,1709.0401246232054
2024-01-05,1709.107922424475
2024-01-08,1727.9012790476306
2024-01-09,1732.5474384237532
2024-01-10,1731.9506667028213
2024-01-11,1733.3508173347307
2024-01-12,1736.6288934476195
2024-01-15,1737.3394766819438
2024-01-16,1738.8066494701893
2024-01-17,1728.8948939413995
2024-01-18,1741.0498114710547
2024-01-19,1753.5207383914033
2024-01-22,1760.9669619248818
2024-01-23,1770.3219300842434
2024-01-24,1765.949762967525
2024-01-25,1781.8196429983764
2024-01-26,1777.9703736318413
2024-01-29,1799.295095587554
2024-01-30,1793.9067999426027
2024-01-31,1774.1631592196943
2024-02-01,1791.8882195943104
2024-02-02,1805.2734081969265
2024-02-05,1810.745956032964
2024-02-06,1813.4261071113135
2024-02-07,1822.0884113066818
2024-02-08,1821.711846052877
2024-02-09,1825.72955002393
2024-02-12,1828.541168438579
2024-02-13,1815.1125372091967
2024-02-14,1828.1427573895014
2024-02-15,1835.3036532159467
2024-02-16,1832.2378060161036
2024-02-19,1833.8362679514173
2024-02-20,1817.4998293654085
2024-02-21,1819.5988883382308
2024-02-22,1851.0072026968016
2024-02-23,1851.5168810494804
2024-02-26,1843.0943173960247
2024-02-27,1846.5735195939203
2024-02-28,1844.2340956969956
2024-02-29,1854.4796505715694
2024-03-01,1867.2624311383793
2024-03-04,1862.2625788659996
2024-03-05,1847.5338061897849
2024-03-06,1852.678277054406
2024-03-07,1867.3900625176434
2024-03-08,1855.731534422225
2024-03-11,1854.0943209738416
2024-03-12,1872.0606735434692
2024-03-13,1867.056751523951
2024-03-14,1869.1339793234044
2024-03-15,1859.0293874590714
2024-03-18,1868.1476253012356
2024-03-19,1880.384360348967
2024-03-20,1892.605197948318
2024-03-21,1903.1181281200975
2024-03-22,1907.5614508677236
2024-03-25,1899.3587171666622
2024-03-26,1897.9031475864224
2024-03-27,1912.813554997889
2024-03-28,1917.5809143012134
2024-03-29,1918.1624657168406
2024-04-01,1919.8080558124714
2024-04-02,1903.95477581299
2024-04-03,1896.9769274433957
2024-04-04,1876.7204072994684
2024-04-05,1893.6766834446985
2024-04-08,1890.946841823164
2024-04-09,1892.219480086754
2024-04-10,1892.0694247715935
2024-04-11,1906.3321845745604
2024-04-12,1897.8899951084911
2024-04-15,1880.2969098616966
2024-04-16,1867.6821981654236
2024-04-17,1857.188071464862
2024-04-18,1852.9561936717873
2024-04-19,1837.2010560469612
2024-04-22,1856.547008302369
2024-04-23,1869.4288648978315
2024-04-24,1872.147211739316
2024-04-25,1861.2999200076881
2024-04-26,1880.5716870370206
2024-04-29,1883.6432431390178
2024-04-30,1864.2357387468028
2024-05-01,1858.6093602750952
2024-05-02,1873.5077493350977
2024-05-03,1882.8179338032971
2024-05-06,1896.842297275132
2024-05-07,1902.8205150387535
2024-05-08,1904.8113770515113
2024-05-09,1909.6220469774264
2024-05-10,1917.626334598671
2024-05-13,1911.3666171670986
2024-05-14,1915.3586217385043
2024-05-15,1930.3479042853453
2024-05-16,1926.5682629008138
2024-05-17,1927.554300939391
2024-05-20,1932.465227087601
2024-05-21,1935.0719251830292
2024-05-22,1931.9227175252129
2024-05-23,1923.1394670441325
2024-05-24,1928.066258905567
2024-05-27,1929.4822285196376
2024-05-28,1924.7061112827996
2024-05-29,1916.15270330952
2024-05-30,1906.7039091728689
2024-05-31,1918.6219141823144
2024-06-03,1920.6260822864922
2024-06-04,1918.9596161934915
2024-06-05,1937.4405140815998
2024-06-06,1938.6396180935305
2024-06-07,1944.838264519372
2024-06-10,1960.3976365147723
2024-06-11,1960.9183413325359
2024-06-12,1958.9097911448084
2024-06-13,1967.405537780117
2024-06-14,1975.5095805046685
2024-06-17,1979.6037693895407
2024-06-18,1984.746740739524
2024-06-19,1983.535309466895
2024-06-20,1985.5506646363904
2024-06-21,1985.744857519308
2024-06-24,1977.2061464297292
2024-06-25,1988.0436209238007
2024-06-26,1991.8290531301284
2024-06-27,1986.672213633131
2024-06-28,1981.7460584380897
2024-07-01,1984.4544105583334
2024-07-02,1991.8237785252636
2024-07-03,1995.1428803812323
